userName,score,content
Pengguna Google,5,lagu bagus semua GK nyeles aku download ini sih😁😁
Pengguna Google,5,"belum di coba, mudah-mudahan bagus"
Pengguna Google,1,"Makin lama iklan makin banyak, lebih panjang iklan daripada lagu"
Pengguna Google,5,ok aja laah
Pengguna Google,5,Gg bisa mutar lagu sambil maen kan jadinya bisa sambil mode sad😈😈😈
Pengguna Google,3,Ini kenapa kok udah gabisa masukin file lokal lagu yang kita download ke playlist kita
Pengguna Google,5,ok
Pengguna Google,5,enak di denger dn lengkap lagunya
Pengguna Google,5,oke
Pengguna Google,5,bagus
Pengguna Google,5,oke
Pengguna Google,1,aku uninstal gk kek dulu
Pengguna Google,5,"good aplication,,thanks to provider👍👍👍🙏🙏🙏"
Pengguna Google,5,Bagus
Pengguna Google,5,Ok
Pengguna Google,5,Baik
Pengguna Google,1,makin lama makin sedikit fitur buat gratisan nya jadinya gak saik lagi
Pengguna Google,5,💪💪💪
Pengguna Google,5,Good
Pengguna Google,5,Bagus bangettt nyaman makenyaaa
Pengguna Google,5,bagus
Pengguna Google,5,sukak
Pengguna Google,5,Bagus
Pengguna Google,5,Oke
Pengguna Google,2,"Kikir banget njir 2 lagu iklan,terus play playlist malah banyakan yang gaada di playlist woila😹😔,kocak bet sponsor bardut"
Pengguna Google,5,selalu ok
Pengguna Google,5,mantappp
Pengguna Google,3,lelet banget dobol
Pengguna Google,3,"dikit"" prem di kira semua orang banyak duit ap mau beli prem kalau kek gini trus,banyak pengguna yang beralih baru tau lu"
Pengguna Google,5,Bagus dan bisa di perbagus lagi
Pengguna Google,5,jangan batasi berapa lagu perhari
Pengguna Google,5,makasi ya pencipta
Pengguna Google,5,Mantap
Pengguna Google,5,Aku sih maunya yang free yaaah tapih gak ada yaudah aku pake ini aja walaupun kalo mau download harus pake yang premium
Pengguna Google,5,Mantap.. Matap.. Mantap
Pengguna Google,1,kenapa akhir akhir ini suka banget ngeleg padahal wifi lancar buka youtube ini buka aplikasi ini ga gerak sama sekali di pencarian lama mau muter playlist lama juga sama
Pengguna Google,5,aplikasi yg sangat memuaskan kan untuk mendengar lagu
Pengguna Google,5,bagus sekali
Pengguna Google,4,"Spotify nya bagus,tapi saya sarankan jangan spam iklan, sangat terganggu"
Pengguna Google,4,Karna palilis bayar
Pengguna Google,5,Sangat bagus dan luar biasa
Pengguna Google,5,"b5 aja dehh,iklan boleh tapi jangan iklan horor lahhh😭"
Pengguna Google,5,aplikasinya sangat bagus
Pengguna Google,5,suka karna bisa dengerin lagu sambil tidur
Pengguna Google,5,enak lagu nya aku suka
Pengguna Google,5,Bagus
Pengguna Google,5,Suka bgt sama spotify
Pengguna Google,2,terlalu mahal untuk beli premium
Pengguna Google,5,Bagus 2 lagunya
Pengguna Google,5,bagus bsnget ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Pengguna Google,5,kok gak bisa di pakai saat offline
Pengguna Google,5,Mantap lagu nya banyak bebas pilih
Pengguna Google,3,"banyak iklan!!, 4 kali iklan apa apan co, udh ma seakan akan memaksa untuk membeli premium tersebut."
Pengguna Google,1,banyak iklan gak kayak dulu
Pengguna Google,5,Terima kasih telah memberikan pelayanan terbaik nya
Pengguna Google,5,keren
Pengguna Google,3,"sebenarnya aplikasi ini bagus cocok banget buat dengerin musik tapi mungkinbada pembaruan dari Spotify jadi Spotify sudah dulu lagi sotifynya aman-aman saja stelah beberapa Bulang kedepan aplikasi ini buat putar lagu yang acak tidak bisa, jadi seperti kita pilih lagu yang ingin di putar dan setelah itu Kita masuk ke favorit mau putar lagu acak yang yang ingin kita pilih tidak bisa jadi secara otomatis lagu akan ke play sendiri tapi itu brurutan dari atas ke bawah, ga bisa acak seperti dulu lagi."
Pengguna Google,5,Good
Pengguna Google,1,Mengapa Spotify haruss premium kasian yg gak premium haruss nunggu waktu buat mutar lagu batasnya harus 10 lagu gak bisa dengerin lagu lagi 😥
Pengguna Google,5,Sangat berguna buat saya karna bisa dengerin lagu banyak
Pengguna Google,3,Good
Pengguna Google,5,ya pokonya bagusss
Pengguna Google,1,Karena burik
Pengguna Google,5,Bagus
Pengguna Google,5,kenapa sii harus serba premium 🥺
Pengguna Google,5,Sangat bagus👍
Pengguna Google,5,good
Pengguna Google,5,seru
Pengguna Google,1,nyetel musik harus bayar
Pengguna Google,1,"SPOTIFY MATA DUITAN apa apa harus premium HAUS DUIT LO?? mending pindah ke youtube music dari pada ke spotify,spotify sekarang udah MATA DUITAN ges"
Pengguna Google,5,BAGUS COYYY I LOVE SPOTIFY cuma caper😁🤭
Pengguna Google,5,bagus
Pengguna Google,5,Lumayan ada fitur gratismya
Pengguna Google,5,Banyakkk lagu yg akuu sukaa 💯🤍
Pengguna Google,5,Bagus bgt
Pengguna Google,5,Sangat banyak lagu yang saya suka
Pengguna Google,5,Top
Pengguna Google,5,Mantebb!!!
Pengguna Google,3,kenapa spotify tiba tiba lag gabisa di pakai
Pengguna Google,5,👍👍
Pengguna Google,5,ok
Pengguna Google,5,oke
Pengguna Google,5,Very Good
Pengguna Google,3,"kenapa dah akhir² ini Spotify lemot bgt jir? padahal sinyal nya bagus² aja, udh di update juga"
Pengguna Google,5,Terbaik
Pengguna Google,5,bagus banget setiap mau cari lagu favorit pasti ad
Pengguna Google,4,Aplikasi ini bagus bgt!tapi jangan ada permium premiuman
Pengguna Google,5,Lagu real
Pengguna Google,5,Mantap
Pengguna Google,5,Senang
Pengguna Google,5,jelek banget bercadaa baguss bangattt
Pengguna Google,5,lof u
Pengguna Google,5,Banyak lagu
Pengguna Google,5,Oke bos
Pengguna Google,1,jelek liriknya ga muncul
Pengguna Google,5,Aku bisa putar lagu sesuka hati ku🙏🙏
Pengguna Google,1,tidak bisa simpen lagu iya d musik galeri biar gampang gitu jadi ga usah download lagi apa yg aku mau musiknya Hem harus juga ada iklan sudah biasa sebel deh ada iklan bnyak kurangin dong iklanya ok .udah itu aja
Pengguna Google,1,Kebanyakan iklan
Pengguna Google,5,menghibur bangett
Pengguna Google,5,Spotify sangat bagusss
Pengguna Google,5,bagus.. tapi biaya langganannya ckup mahal ya.. 😁
Pengguna Google,5,Semua làgu kesukaan ada disini!
Pengguna Google,5,amazing app
Pengguna Google,1,terlalu banyak iklan
Pengguna Google,5,mantap full 🥰🥰p
Pengguna Google,5,"Karna sangat membantu saya dalam mendengar musik yg saya ingin kan,tapi sayang tidak bisa di dengar saat oflain kecuali yg premium.terimakasi."
Pengguna Google,5,apk yang sangat bagus
Pengguna Google,5,kereeen 😍😍
Pengguna Google,5,bagus banget asli
Pengguna Google,4,IKALAN NYA BANYAK BANGET NGENTOD
Pengguna Google,5,very good this music
Pengguna Google,4,Saya kasih. Bintang 4 karna masih tersedia iklan mana iklan nya lumayan lama
Pengguna Google,5,good luck
Pengguna Google,2,"bagus, tapi sering sekali fitur ""sembunyikan lagu dari playlist ini"" tidak berfungsi. saya sudah menyembunyikan beberapa lagu dalam beberapa playlist tapi selalu saja lagu itu masih terputar."
Pengguna Google,1,"Lirik sering crash, kocak"
Pengguna Google,1,Why this apk must be capitalist
Pengguna Google,5,Makin ribet di app
Pengguna Google,1,"saldo saya hilang tiba tiba, pas saya liat ternyata premium spotify secara otomatis karna sebelumnya saya sudah premium spotify dan saya mau refund. tolong bantuannya karna saya ga merasa membeli premium spotify bulan ini transaksi 18 maret 2025 jam 15 47 WIB"
Pengguna Google,5,sangat baguss
Pengguna Google,5,Apk nya udah bagus tpi tolong kurangi iklan premium nya saya capek harus nunggu dulu apalagi mau muter lagu tapi harus pake premium tolong kurangi iklan premium nya🙏🏻
Pengguna Google,1,gw mo dengerin 1 lagu berulang ulang ga bisa keganti lagu lain mulu
Pengguna Google,5,😍
Pengguna Google,2,Aplikasinya bagus membantu bisa dengerin lagu tapi pas di uptade harus daftar ulang lagi akunya udah gitu susah bgtt pdhl udh benar email dn yg lain tapi masih aja gabisa kecewa
Pengguna Google,5,Keren bagus untuk main game sambil denger lagu
Pengguna Google,5,bagus banget
Pengguna Google,1,shuffle pintar ❌ shuffle dongo ✔️
Pengguna Google,5,Mantaf sodara ku
Pengguna Google,5,bagus
Pengguna Google,5,mantap
Pengguna Google,1,"sangat tidak suka, karna harus premium, bisakah kalian jangan memaksa kami untuk melakukan transaksi hanya untuk mendengar lagu?"
Pengguna Google,5,bagus sekali suara DJ nya😖😖
Pengguna Google,5,Banyak Lagu-lagu rohani bagus👍🏻 harus didengar kehidupan semua umat manusia
Pengguna Google,5,sangat bagus
Pengguna Google,1,"Ok sich,dikit dikit IKLAN iklan melulu kerjamu kau kira orang tak bosan dengar itu iklan capek dech malas aku andai ada bintang setengah itu yang kuberikan ini ulasan takkan pernah kuedit lagi jangan kharap"
Pengguna Google,5,galau vibes nya berasa banget
Pengguna Google,5,Bagus
Pengguna Google,5,Bagus
Pengguna Google,5,"baguss, tapii akuu ga bisaa download karna memoo"
Pengguna Google,5,Ini bagus
Pengguna Google,5,"walaupun suka iklan tiba tiba, tapi topp dah 🔥"
Pengguna Google,5,Hebat banget deh
Pengguna Google,5,Bagus banget aku suka
Pengguna Google,1,apk sampah banyak iklannya
Pengguna Google,4,Bagus tapi aku Reting 4 hehehe 😹
Pengguna Google,5,Sigma boy
Pengguna Google,5,bagus
Pengguna Google,5,Bagus sekali
Pengguna Google,4,Baru coba dengar via sportity. next I will cek again perhaps better
Pengguna Google,1,"mungkin udh 5 tahun atau lebih saya pake spotify gratis, bebas putar musik meskipun sering muncul iklan tpi itu gamasalah. tpi sekarang susah mau putar musik yang diinginkan, diputarnya malah otomatis yang direkomendasikan dan disuruh premium biar bsa mutar bebas yang diinginkan. kecewa sih padahal udh lama saya pke aplikasi ini."
Pengguna Google,5,"Banyak pilihan lagunya, apalagi lagu2 korea"
Pengguna Google,5,mantab
Pengguna Google,1,"UDAH MAEN DISKRIMINASI YA SEKARANG SAMA PENGGUNA NON PREMIUM..... Udah auto play lagunya keputar dua kali, milih lagu kena limit pengguna harian, iklan makin banyak kadang suara iklan kenceng bangettt, serba bayar smua ini lama-lama.... hadehhhhh"
Pengguna Google,5,Bagus
Pengguna Google,5,aplikasi kecintaan
Pengguna Google,5,Sangat seruuuuu
Pengguna Google,5,bagus skali... puas banget
Pengguna Google,1,apa apa bayar gak kayak dulu
Pengguna Google,5,mantap
Pengguna Google,5,Bagus sih aplikasi nya
Pengguna Google,5,recommended..👍
Pengguna Google,5,lagunya sangat enak
Pengguna Google,1,"semenjak update terbaru, performa app nya menurun. padahal akun premium, kesal sama app nya sekarang. bye"
Pengguna Google,5,aplikasi kumplit mengasikan
Pengguna Google,5,Cuman gak suka iklan nya yg banyak sama gak bisa buat mixing lagu ;)
Pengguna Google,1,"yaelah, lagi mau bayar akun ff, malah kesedot dari apk ini, padahal udh gk berlanganan di sini,"
Pengguna Google,4,Dikit dikit premium
Pengguna Google,1,"spotify ny ga bisa login, ngestuck layar item anjg"
Pengguna Google,5,Mantap
Pengguna Google,5,Josss
Pengguna Google,1,"Tolong putar lagunya jangan dikasih limit please sama tambahin fitur memaju mundurkan lagu ☺🙏 saya mohon pihak spotify segera menanggapi , kalo download lagunya prem gapapa"
Pengguna Google,5,Aplikasi ini sangat cocok untuk yg ingin mendengar lagu sedih dan bisa membantu ku tidur nyenyak..😄
Pengguna Google,5,bagussssss
Pengguna Google,3,Iklan banyak..
Pengguna Google,1,"Makin kesini iklannya makin banyak😅🤣 OTW uninstall, makasih atas semuanya"
Pengguna Google,2,"amit2 dah spotify sekarang, play 1 lagu iklannya 3"
Pengguna Google,5,mantul banget
Pengguna Google,5,👍👍👍
Pengguna Google,5,cukup bagus sangat menghibur
Pengguna Google,5,Mantap tanpa iklan
Pengguna Google,1,"Bagus banget apk buat dengerin iklannya, tolong kurangin lagunya ya, karena apk ini tidak kikir aku kasih bintang 5 ☺️"
Pengguna Google,5,"Ga boros kouta kalo lagi denger pake data,mantap"
Pengguna Google,5,mantap
Pengguna Google,5,amazing 🤩
Pengguna Google,5,Banyak musik yang asyik
Pengguna Google,5,keren banget
Pengguna Google,5,Bagus
Pengguna Google,3,sangat baik
Pengguna Google,5,Ok
Pengguna Google,5,keren
Pengguna Google,5,Mantap jiwa
Pengguna Google,5,mantap tapi fiturny bisa dibuka tanpa premium
Pengguna Google,2,kurang2in iklannya
Pengguna Google,5,mantap
Pengguna Google,5,saya suka
Pengguna Google,5,Ok
Pengguna Google,5,mantaff
Pengguna Google,5,Oke...
Pengguna Google,5,bagusss
Pengguna Google,4,Apl ap ini mantap btul aowakowk
Pengguna Google,5,Bagus banget
Pengguna Google,4,bagus
Pengguna Google,5,bagus bg
Pengguna Google,5,seru
Pengguna Google,1,anj saldo gua kesedot 61k
Pengguna Google,3,Ok
Pengguna Google,5,Sangat nyaman untuk mendengarkan lagu lagu terkini
Pengguna Google,4,"kebanyakan iklannya, masa 1 lagu aja udah ada iklan"
Pengguna Google,5,aplikasi inihh sangatlah bagus dan banyak fitur lagunyah mari download spotify
Pengguna Google,5,Sangatta bagus
Pengguna Google,5,Apk manis pokonya mah kaya madu
Pengguna Google,4,Lancar
Pengguna Google,5,Tolong pèrbaiki lg apalikasinya dong
Pengguna Google,2,"Kok tumben ya yang pengguna non premium setiap dengerin musiknya jadi lagunya itu-itu terus? Padahal dulu gak kayak gitu loh masih normal-normal aja kalau lagi dengerin musik pake mode shuttle play acak ya lagunya beneran acak (ini pengguna non premium juga). Selain itu juga suka tiba-tiba lagunya mati sendiri di tengah jalan, padahal kondisi jaringan lagi bagus dan internet pun stabil. Tolong perbaiki ya spotify jangan mau ambil untung terus. Thanks ☺"
Pengguna Google,3,"bagus, tapi tolong lah jadi gratis aja, kek dulu, kita belum tentu kaya. tiba-tiba jadi premium. agak kesal. gak apa-apa ada iklan asal jangan premium:("
Pengguna Google,5,bgus
Pengguna Google,5,keren banget
Pengguna Google,1,aplikasi pelit masa dibuat musik harus premium dulu mungkin sponsornya barca yang butuh biaya jadi apa apa harus premium
Pengguna Google,4,"Bagus,seru dan menarik"
Pengguna Google,1,"Sekarang terlalu bnyk yg harus berbayar. Haruskah tombol ""Next"" dijadikan premium? Maruk sekali ya. Dan sepertinya keluhan saya dan mungkin pengguna lain tidak akan didengarkan 🤷‍♀️ karena lebih memilih untung daripada kenyamanan pengguna gratis."
Pengguna Google,5,mantul
Pengguna Google,5,nice🔥🔥
Pengguna Google,5,"Why not, pencampaian yang hebat"
Pengguna Google,4,Aplikasinya bagus tapi ada sedikit bug
Pengguna Google,2,aga kurang ya sekarang mah😮‍💨
Pengguna Google,5,Lagu yang sangat bagus bagus dan menarik
Pengguna Google,5,kereen
Pengguna Google,5,mantap
Pengguna Google,2,"Shuffle pintar memperburuk, malah memutar musik musik hancur ."
Pengguna Google,5,bagus
Pengguna Google,4,L o v e m u s i c h e r e ~
Pengguna Google,5,mantap
Pengguna Google,5,Asik banget
Pengguna Google,4,"bagus banget,,tapi banyak iklan kurangin ya iklan' nya"
Pengguna Google,5,Ok lha
Pengguna Google,1,terlalu banyak jualan iklan.
Pengguna Google,1,"SPOTIFY THIS IS YOUR LAST CHANCE. semuanya aja dibuat premium, mau pilih lagu dibatasin, lirik ga ada, mau dengerin satu album aja gabisa tanpa ada lagu lain keluar, iklan ada 3 per lagu, cuma bisa skip lagu 6 kali. kurang duit apa gimana kamu spotify?"
Pengguna Google,5,seru buwat galau
Pengguna Google,1,baru dengerin 1 lagu udh keluar aja dari apk
Pengguna Google,2,Kenapa spotify sekarang mau dengerin lagu yg kita mau malah lagu yg lain yg di putar?
Pengguna Google,5,Aku suka banget sama apl nyaaaaaa
Pengguna Google,5,Menghibur
Pengguna Google,5,lagu nya seru²
Pengguna Google,5,keren.. semua musik favorit klo di cari ada di sini..
Pengguna Google,5,mantap...
Pengguna Google,1,"kecewa, putar lagu ada batasnya, harus premium dulu"
Pengguna Google,5,ini udh app buat dengerin musik yang paling bagus soalnya yang lain tu kadang ada yang udh bayar tpi ttp ad iklan trus klo off kgk bisa dengerin musik tpi spotify bisa (spotify premium yaa) pokok nya ni paling bagus 😋😋
Pengguna Google,5,Spotify adalah gudangnya music favorit saya Spotify Premium siap jelajahi music favorit saya Thank you by the best for you❤❤
Pengguna Google,5,suka
Pengguna Google,5,"Bagus banget sih menurutku , tapi ada karna ada iklan agak terganggu 🙂‍↕️"
Pengguna Google,3,Kurang bagus masa bisanya cuma online
Pengguna Google,5,Bagus
Pengguna Google,5,Good job
Pengguna Google,5,New version update new Games Supported Mobile Device Samsung A01 Core new update New version update full voice over Storyline And System
Pengguna Google,1,Jelek
Pengguna Google,5,Makasih Spotify sudah memberi pengalaman yang menakjubkan 🤩🥰
Pengguna Google,5,"banyak lagunya, lumayan banyak juga yang ga ada sih, integerasi dengan discord, share musiknya enak ada previewnya, kualitas audio bagus, cuma agak mahal bulanannya"
Pengguna Google,4,"Asik sih main di apk ini,tapi kalau bisa offline juga dong 🙏🏻"
Pengguna Google,5,bagus
Pengguna Google,5,"BAGUS SEKALI,DAPAT MENDENGAR MUSIK DENGAN BAGUS"
Pengguna Google,3,harga prem nya di kurangin dong min🗿
Pengguna Google,5,Nih rating gak usah minta lagi
Pengguna Google,2,bagus
Pengguna Google,5,Yey yey yey
Pengguna Google,5,aku suka banget sama aplikasi ini
Pengguna Google,5,sangat bagus
Pengguna Google,5,waw seru nihh bisa dengar lagu favorite 😍💕
Pengguna Google,5,Keren dan mantap..
Pengguna Google,4,pengalaman yang bagus dalama mendengarkan musik
Pengguna Google,5,bagus banget
Pengguna Google,5,Bagus kok kak bisa dengar lagu walupun keluar dari apkikasi
Pengguna Google,5,"top,"
Pengguna Google,5,bagus ya tapi iklan nya di kurangi🗿
Pengguna Google,5,mantap cuma bnyk iklan ny
Pengguna Google,4,saya sangat suka aplikaai ini namun terlalu banyak iklan
Pengguna Google,5,Aplikasi yg bagus
Pengguna Google,1,"update untuk apa, nyimpan perubahan playlist aja ribet bgt"
Pengguna Google,1,"bintang satu, karna Pengen dengerin lagi yang di suka ke dua kalinya aja Udah Ga bisa, harus premium Kecewa berat mending yt music aja"
